date,time,location_X,location_Y,lat,lon,mag,place,type
2012-06-21,23:44:22,250013.54238250857,593446.3077901134,53.319,6.813,1.1,Appingedam,induced earthquake
2012-06-21,08:01:36,248008.073694719,593740.958269049,53.322,6.783,1.7,Wirdum,induced earthquake
2012-06-15,05:23:37,253511.70793213783,585390.339818632,53.246,6.863,1.5,Siddeburen,induced earthquake
2012-06-14,03:05:08,257430.67011548375,586362.8522859514,53.254,6.922,1.7,Wagenborgen,induced earthquake
2012-06-08,05:54:32,246770.51963201215,578243.9941188736,53.183,6.76,0.9,Kolham,induced earthquake
2012-06-02,01:12:22,250578.38585592387,578429.3853366832,53.184,6.817,0.7,Sappemeer,induced earthquake
2012-05-28,07:41:37,250237.30996028648,588886.575881814,53.278,6.815,0.6,Overschild,induced earthquake
2012-05-24,15:52:39,240405.55213192015,597718.2774947179,53.359,6.67,1.5,Middelstum,induced earthquake
2012-05-17,02:54:19,252772.98343171188,585597.8969521839,53.248,6.852,0.9,Hellum,induced earthquake
2012-05-15,14:10:52,255507.07387560717,585765.6190816261,53.249,6.893,0.8,Siddeburen,induced earthquake
2012-05-13,16:22:44,251526.47100422403,591138.7495943031,53.298,6.835,0.9,Appingedam,induced earthquake
2012-05-11,00:23:25,254783.28767852503,594879.0766686406,53.331,6.885,0.9,Delfzijl,induced earthquake
2012-05-10,21:07:21,254510.57917913707,585522.2385929825,53.247,6.878,0.8,Siddeburen,induced earthquake
2012-05-06,04:23:33,250781.97671331285,588340.8063732194,53.273,6.823,0.8,Overschild,induced earthquake
2012-04-25,17:25:24,250658.48832930665,577763.0742916699,53.178,6.818,2,Sappemeer,induced earthquake
2012-04-21,21:39:11,251272.41817527427,597145.0828257576,53.352,6.833,0.3,Krewerd,induced earthquake
2012-04-18,12:07:05,244637.08293493575,595791.8300009607,53.341,6.733,1.2,Loppersum,induced earthquake
2012-04-16,21:01:47,248302.7247057329,592299.5121572989,53.309,6.787,1.1,Wirdum,induced earthquake
2012-04-14,20:39:28,241810.8439656716,611992.6877078975,53.487,6.695,0.9,Waddenzee (nabij Uithuizen),induced earthquake
2012-04-13,01:14:49,251809.4429545737,587025.5572562115,53.261,6.838,0.7,Hellum,induced earthquake
2012-04-07,02:25:47,249066.39588876284,590755.9360529335,53.295,6.798,1.5,Garrelsweer,induced earthquake
2012-04-04,21:16:33,254016.02499822257,590076.2384482813,53.288,6.872,1.7,Tjuchem,induced earthquake
2012-03-31,02:58:03,257108.83150447696,585799.3844006801,53.249,6.917,1.6,Wagenborgen,induced earthquake
2012-03-27,14:40:11,244828.63790467783,592678.4778127373,53.313,6.735,1,Stedum,induced earthquake
2012-03-23,03:46:56,245911.63199999253,581233.2016483492,53.21,6.748,0.4,Froombosch,induced earthquake
2012-03-18,18:28:27,255981.2942311658,591787.0481004994,53.303,6.902,0.9,Meedhuizen,induced earthquake
2012-03-08,11:03:35,248473.9968327844,576607.0275849842,53.168,6.785,1,Sappemeer,induced earthquake
2012-03-08,03:54:56,249134.00028342244,587306.3469231987,53.264,6.798,0.5,Schildwolde,induced earthquake
2012-03-07,17:22:26,250870.93303773427,590569.0012117189,53.293,6.825,1,Overschild,induced earthquake
2012-03-07,09:51:16,254816.8216999491,583636.1208273674,53.23,6.882,1.3,Siddeburen,induced earthquake
2012-03-04,17:29:39,238169.62081479916,584543.8143112572,53.241,6.633,0.9,Groningen,induced earthquake
2012-02-19,18:57:10,254082.58194130575,586849.2572717853,53.259,6.872,1.8,Siddeburen,induced earthquake
2012-02-17,08:08:44,242937.3549795025,597652.7667872868,53.358,6.708,1.7,Garsthuizen,induced earthquake
2012-02-16,00:05:59,241975.07319512553,591957.9868947206,53.307,6.692,1.9,Stedum,induced earthquake
2012-02-07,00:19:03,253733.2803457018,590849.6759999691,53.295,6.868,1.4,Tjuchem,induced earthquake
2012-02-05,16:58:44,256044.52010598072,588782.6197491034,53.276,6.902,1.5,Tjuchem,induced earthquake
2012-02-05,16:53:38,248659.14357640187,594532.8795269598,53.329,6.793,1.4,Eenum,induced earthquake
2012-02-04,09:56:22,243871.453574048,597558.6852959624,53.357,6.722,1.8,Zeerijp,induced earthquake
2012-02-01,00:42:38,249703.8345475219,575295.2586245566,53.156,6.803,0.9,Sappemeer,induced earthquake
2012-01-31,19:37:06,254016.02499822257,590076.2384482813,53.288,6.872,1.4,Tjuchem,induced earthquake
2012-01-30,09:06:24,245532.8554942254,590687.9802939986,53.295,6.745,1.5,Ten Post,induced earthquake
2012-01-28,13:42:59,246218.5306656951,596712.2338779921,53.349,6.757,0.9,Zeerijp,induced earthquake
2012-01-27,06:18:32,260869.03683062247,569627.5690432698,53.103,6.968,1.6,Oude Pekela,induced earthquake
2012-01-24,11:35:38,246157.26982364277,592926.1817398218,53.315,6.755,1.3,Garrelsweer,induced earthquake
2012-01-21,00:07:26,241448.6397154537,584156.4072615061,53.237,6.682,1.1,Lageland,induced earthquake
2012-01-16,21:11:00,248680.88099969755,593420.0909980705,53.319,6.793,1.3,Wirdum,induced earthquake
2012-01-07,06:57:12,237795.5715463193,586874.9198879844,53.262,6.628,1.6,Zuidwolde,induced earthquake
2012-01-06,17:13:53,240205.8335078024,597714.7208735355,53.359,6.667,1.9,Middelstum,induced earthquake
2011-12-30,06:20:12,239553.8513557616,596923.9457370378,53.352,6.657,2.2,Middelstum,induced earthquake
2011-12-23,11:37:17,237841.8832565711,580308.3222552876,53.203,6.627,1.1,Groningen,induced earthquake
2011-12-20,21:35:39,250664.51191480752,574089.7586975833,53.145,6.817,0.9,Tripscompagnie,induced earthquake
2011-12-04,15:34:52,250870.93303773427,590569.0012117189,53.293,6.825,1.3,Overschild,induced earthquake
2011-11-27,05:00:00,250626.54903644655,592790.5586369877,53.313,6.822,1.7,Appingedam,induced earthquake
2011-11-18,21:27:20,247590.24792759365,580819.9460929242,53.206,6.773,0.2,Froombosch,induced earthquake
2011-11-15,08:14:11,260340.80122501316,590656.177545437,53.292,6.967,1.5,Farmsum,induced earthquake
2011-11-09,15:08:52,259830.5830643378,586525.9363514689,53.255,6.958,1.6,Nieuwolda,induced earthquake
2011-11-07,19:26:31,241630.8732577716,585161.5146657976,53.246,6.685,1.2,Lageland,induced earthquake
2011-11-06,05:37:42,241470.64867946252,582932.3527435567,53.226,6.682,0.7,Harkstede,induced earthquake
2011-11-04,18:02:12,249627.6484918553,596110.4099949612,53.343,6.808,1.5,Oosterwijtwerd,induced earthquake
2011-10-24,17:27:27,260148.91210413136,593323.8331562838,53.316,6.965,1.3,Farmsum,induced earthquake
2011-10-09,21:43:14,240026.71821606852,589028.863797279,53.281,6.662,1.5,Thesinge,induced earthquake
2011-10-08,00:47:42,253410.7734762734,587058.0927196017,53.261,6.862,1.9,Siddeburen,induced earthquake
2011-09-25,12:59:01,244258.46269027103,598233.801998222,53.363,6.728,2,Zeerijp,induced earthquake
2011-09-25,00:49:10,244289.56828612124,596564.5806472355,53.348,6.728,1,Loppersum,induced earthquake
2011-09-15,00:20:29,250670.990809282,593904.6674072539,53.323,6.823,1.6,Appingedam,induced earthquake
2011-09-07,04:14:57,246792.47773208944,587594.9875808122,53.267,6.763,1.5,Overschild,induced earthquake
2011-09-06,21:48:10,249441.01600957173,595438.7940815272,53.337,6.805,2.5,Leermens,induced earthquake
2011-09-04,13:00:56,241023.96816736757,592942.6878850142,53.316,6.678,0.8,Stedum,induced earthquake
2011-08-31,06:23:57,241366.35773815232,607197.733277397,53.444,6.687,2.5,Uithuizen,induced earthquake
2011-08-31,04:51:40,241914.5079312504,598969.9288177902,53.37,6.693,1.1,Eppenhuizen,induced earthquake
2011-08-23,15:08:00,250613.7224897991,576649.0191751907,53.168,6.817,1.6,Sappemeer,induced earthquake
2011-08-20,09:39:42,237562.8759901601,588763.2381220201,53.279,6.625,1.5,Bedum,induced earthquake
2011-08-18,21:44:40,244761.9299658711,589115.0527628312,53.281,6.733,1.3,Woltersum,induced earthquake
2011-08-17,21:18:04,248315.7098467802,591631.842365436,53.303,6.787,1,Garrelsweer,induced earthquake
2011-08-01,11:20:05,248907.1399127902,598879.305613712,53.368,6.798,0.9,'t Zandt,induced earthquake
2011-07-29,22:48:33,244312.37695895124,595340.490499894,53.337,6.728,1.8,Loppersum,induced earthquake
2011-07-27,18:42:09,239817.756146047,600824.747463788,53.387,6.662,1.1,Zandeweer,induced earthquake
2011-07-27,17:44:22,259421.90703593637,589968.1384084407,53.286,6.953,1.2,Farmsum,induced earthquake
2011-07-27,00:17:14,254556.38812114543,589753.4449038357,53.285,6.88,1.2,Tjuchem,induced earthquake
2011-07-23,19:14:19,247638.08700734057,585273.542287947,53.246,6.775,1.2,Schildwolde,induced earthquake
2011-06-27,22:55:34,249311.20386784055,591873.9478755663,53.305,6.802,1.1,Wirdum,induced earthquake
2011-06-27,16:27:36,247666.31809884164,590728.6990015956,53.295,6.777,1.4,Garrelsweer,induced earthquake
2011-06-27,15:48:09,248315.7098467802,591631.842365436,53.303,6.787,3.2,Garrelsweer,induced earthquake
2011-06-27,04:10:28,245420.4729812747,589572.6806598547,53.285,6.743,1,Ten Post,induced earthquake
2011-06-24,00:49:47,244732.7626726844,597797.3822348833,53.359,6.735,1.1,Zeerijp,induced earthquake
2011-06-23,09:14:46,247477.1896590902,593619.3706701675,53.321,6.775,1.7,Wirdum,induced earthquake
2011-06-18,15:42:19,252416.162431225,580135.9901019597,53.199,6.845,1.3,Noordbroek,induced earthquake
2011-06-10,00:59:00,239045.78723153897,587898.4522677695,53.271,6.647,1,Thesinge,induced earthquake
2011-06-02,16:43:17,250713.05500200152,588450.7527987693,53.274,6.822,0.8,Overschild,induced earthquake
2011-06-02,00:19:40,244830.4141696869,599691.6671696891,53.376,6.737,1,Garsthuizen,induced earthquake
2011-05-27,23:04:12,239219.04064798093,577994.6936943093,53.182,6.647,1.7,Onnen,induced earthquake
2011-05-26,15:56:08,247292.58898996672,603189.5175865013,53.407,6.775,1.9,Zijldijk,induced earthquake
2011-05-23,07:49:31,247052.93535191,587933.9265405897,53.27,6.767,1.2,Overschild,induced earthquake
2011-05-23,05:15:13,250709.31685800757,575203.8061863122,53.155,6.818,0.9,Zuidbroek,induced earthquake
2011-05-19,19:41:52,247449.23564030335,601967.9813912278,53.396,6.777,1.4,Zijldijk,induced earthquake
2011-05-19,18:16:04,251922.4731722258,597937.4607149359,53.359,6.843,1.2,Krewerd,induced earthquake
2011-05-19,00:09:04,255104.2356273692,605016.5558266288,53.422,6.893,0.9,Eems-Dollard (nabij Eemshaven),induced earthquake
2011-05-18,17:48:25,252305.78792612697,585588.4151474929,53.248,6.845,1.9,Hellum,induced earthquake
2011-05-18,00:02:26,247146.17595133523,593501.6786559493,53.32,6.77,0.8,Wirdum,induced earthquake
2011-05-12,16:51:05,251191.2068688716,584564.1012285787,53.239,6.828,1.1,Hellum,induced earthquake
2011-05-12,16:44:29,246544.5954745051,579575.4721770514,53.195,6.757,1.8,Kolham,induced earthquake
2011-05-10,17:20:11,239805.1116149415,582680.0702553466,53.224,6.657,1.2,Harkstede,induced earthquake
2011-05-10,03:38:15,253274.4265332199,596963.0790547864,53.35,6.863,1,Krewerd,induced earthquake
2011-05-08,13:40:23,249370.25705087924,588869.4572257595,53.278,6.802,0.9,Overschild,induced earthquake
2011-05-07,12:44:10,247262.30962594957,594394.4754418918,53.328,6.772,1.1,Wirdum,induced earthquake
2011-05-05,00:04:18,258288.93269642425,577475.3917068182,53.174,6.932,0.8,Scheemda,induced earthquake
2011-05-02,23:44:10,258735.701673473,572252.9159457035,53.127,6.937,1.2,Meeden,induced earthquake
2011-04-28,08:48:41,244297.56341211975,592557.243562687,53.312,6.727,1.4,Stedum,induced earthquake
2011-04-28,02:41:04,252422.47377527173,589709.666416185,53.285,6.848,1.4,Steendam,induced earthquake
2011-04-24,06:40:08,253048.064889463,575362.1365170624,53.156,6.853,0.5,Zuidbroek,induced earthquake
2011-04-15,04:38:53,251879.3784592976,580236.473984911,53.2,6.837,1.5,Noordbroek,induced earthquake
2011-04-13,20:28:22,249215.02477932733,589979.6090405015,53.288,6.8,0.9,Overschild,induced earthquake
2011-04-08,01:04:59,251726.52314480863,607618.890682858,53.446,6.843,1.3,Eemshaven,induced earthquake
2011-03-28,03:14:48,249811.32691815187,576633.1609594661,53.168,6.805,2,Sappemeer,induced earthquake
2011-03-26,20:45:54,244582.9608016318,595122.9008738273,53.335,6.732,1.5,Loppersum,induced earthquake
2011-03-26,02:31:48,250626.15556071457,586111.2998876064,53.253,6.82,1.2,Hellum,induced earthquake
2011-03-14,20:02:45,250261.7851893595,577532.5781532897,53.176,6.812,0.8,Sappemeer,induced earthquake
2011-03-13,20:16:10,247584.46403153124,588055.4617489552,53.271,6.775,1.5,Overschild,induced earthquake
2011-03-11,04:32:41,253472.93347092657,587282.0099249915,53.263,6.863,1.4,Siddeburen,induced earthquake
2011-02-08,04:16:25,246811.61564014893,586593.4929730855,53.258,6.763,1.3,Overschild,induced earthquake
2011-01-30,09:28:04,243984.9762171353,591438.2551030501,53.302,6.722,1.4,Ten Post,induced earthquake
2011-01-28,15:07:02,243320.42010750883,591314.6597425158,53.301,6.712,1.5,Lellens,induced earthquake
2011-01-22,09:28:17,249013.27215036683,576394.8902227754,53.166,6.793,1.1,Sappemeer,induced earthquake
2011-01-19,19:39:31,238819.0319906203,593237.5960059415,53.319,6.645,2.4,Westerwijtwerd,induced earthquake
2011-01-07,21:34:37,260455.56633955037,585426.3554217233,53.245,6.967,1.7,Nieuwolda,induced earthquake
2011-01-06,06:17:36,247866.32955633936,590732.5650030096,53.295,6.78,1.3,Garrelsweer,induced earthquake
2010-12-30,09:56:58,262766.7907678123,595497.2157628553,53.335,7.005,0.9,Eems-Dollard (nabij Emden),induced earthquake
2010-12-08,15:02:05,244820.3021659442,593123.5967277087,53.317,6.735,1.1,Loppersum,induced earthquake
2010-12-07,14:42:50,253292.22238310424,592844.4417640131,53.313,6.862,1.2,Appingedam,induced earthquake
2010-11-24,04:10:25,259567.38869736585,589414.6729772851,53.281,6.955,0.6,Farmsum,induced earthquake
2010-11-15,11:42:45,242624.8351585428,596533.8494914295,53.348,6.703,1.4,Westeremden,induced earthquake
2010-10-31,14:46:38,253960.9330748696,592746.8673391974,53.312,6.872,1,Appingedam,induced earthquake
2010-10-22,19:31:11,244905.120897914,577874.8647678818,53.18,6.732,1,Kolham,induced earthquake
2010-10-06,20:22:23,247698.13350176375,582157.819766547,53.218,6.775,0.9,Slochteren,induced earthquake
2010-09-03,10:54:04,250216.29845839876,583208.869088424,53.227,6.813,1,Schildwolde,induced earthquake
2010-08-31,17:54:56,241236.92542331276,599625.5932412086,53.376,6.683,1.4,Zandeweer,induced earthquake
2010-08-29,18:13:30,251257.99536655343,581225.8700557059,53.209,6.828,1.6,Slochteren,induced earthquake
2010-08-14,07:43:20,242512.89185165032,602654.3984710153,53.403,6.703,2.5,Uithuizen,induced earthquake
2010-07-24,00:46:43,244897.39875717263,589006.2698156749,53.28,6.735,1.8,Ten Post,induced earthquake
2010-07-04,01:58:04,249295.8225642123,585862.3728573134,53.251,6.8,0.8,Schildwolde,induced earthquake
2010-06-21,04:02:58,237345.61062882992,581969.4659839623,53.218,6.62,1.5,Groningen,induced earthquake
2010-06-21,00:40:07,245629.3983172543,585569.1965438531,53.249,6.745,1.3,Luddeweer,induced earthquake
2010-06-16,01:07:57,252590.44649993491,597839.6979339544,53.358,6.853,1.5,Krewerd,induced earthquake
2010-06-10,19:57:35,239467.29429477503,582896.7503375408,53.226,6.652,1.1,Slochteren,induced earthquake
2010-06-09,19:19:22,247775.31870052937,578151.9325848405,53.182,6.775,2,Froombosch,induced earthquake
2010-06-08,02:20:28,252549.7983410305,580138.6967292915,53.199,6.847,1,Noordbroek,induced earthquake
2010-05-30,18:58:57,241179.5996724277,584262.8909073942,53.238,6.678,1.2,Lageland,induced earthquake
2010-05-30,18:58:36,241179.5996724277,584262.8909073942,53.238,6.678,1.5,Lageland,induced earthquake
2010-05-26,12:53:59,251533.92552769108,584125.6925718761,53.235,6.833,0.9,Hellum,induced earthquake
2010-05-21,02:34:09,253898.709892226,589294.5597872058,53.281,6.87,0.9,Tjuchem,induced earthquake
2010-05-09,17:05:09,257780.98743973815,585591.0648407461,53.247,6.927,1.7,Wagenborgen,induced earthquake
2010-05-08,23:36:07,253572.10813080583,588953.8759559625,53.278,6.865,1,Tjuchem,induced earthquake
2010-05-05,03:38:03,247299.03043945253,602855.6704002003,53.404,6.775,1.6,Zijldijk,induced earthquake
2010-05-03,09:26:16,249664.01101857852,601009.3644632847,53.387,6.81,2.3,Godlinze,induced earthquake
2010-04-25,13:13:17,252845.1528028461,575469.3298707699,53.157,6.85,1,Zuidbroek,induced earthquake
2010-04-25,00:46:00,249149.49755186695,593317.9462590787,53.318,6.8,1.6,Wirdum,induced earthquake
2010-04-03,11:50:56,239632.2273663176,596257.425829128,53.346,6.658,1.4,Middelstum,induced earthquake
2010-03-31,15:15:02,247891.833662662,579044.702852097,53.19,6.777,2.4,Froombosch,induced earthquake
2010-03-04,19:59:57,248564.28498597385,595978.2096950652,53.342,6.792,1.4,Leermens,induced earthquake
2010-02-19,23:12:51,249348.38681538752,589982.2283529771,53.288,6.802,1.8,Overschild,induced earthquake
2010-02-17,15:55:01,248889.98323204357,579286.6976236968,53.192,6.792,1.2,Froombosch,induced earthquake
2010-01-14,17:12:22,250337.54880434577,590558.3766354184,53.293,6.817,1.2,Overschild,induced earthquake
2010-01-09,12:31:12,240056.8766264191,598602.6182044724,53.367,6.665,1.7,Eppenhuizen,induced earthquake
2009-12-25,23:37:52,246009.43970774105,583127.4170614784,53.227,6.75,0.7,Woudbloem,induced earthquake
2009-12-23,18:38:25,246503.20422674192,592264.8511628966,53.309,6.76,1.5,Garrelsweer,induced earthquake
2009-12-21,04:55:28,245548.2928012228,582784.765292203,53.224,6.743,1.5,Woudbloem,induced earthquake
2009-12-07,00:24:59,257029.48406213344,608285.8545999402,53.451,6.923,1.3,Waddenzee (nabij Eemshaven),induced earthquake
2009-12-04,04:12:32,245422.56883226513,589461.4022457098,53.284,6.743,2.3,Ten Post,induced earthquake
2009-12-02,08:53:31,251408.7865941625,590357.1315154461,53.291,6.833,1.1,Appingedam,induced earthquake
2009-11-20,09:27:32,245611.53532642097,593583.7570508342,53.321,6.747,1.2,Garrelsweer,induced earthquake
2009-11-18,05:17:49,246048.26140544936,574000.3654050983,53.145,6.748,1.6,Hoogezand,induced earthquake
2009-09-29,02:23:10,249291.51696909775,592875.4508573645,53.314,6.802,1.6,Wirdum,induced earthquake
2009-09-14,00:32:51,252238.19284697733,588926.6780043509,53.278,6.845,1.3,Steendam,induced earthquake
2009-08-19,01:49:38,238122.10132215865,583429.8716934363,53.231,6.632,0.7,Groningen,induced earthquake
2009-07-22,00:00:00,246876.9210118925,590156.9270693697,53.29,6.765,1.7,Ten Post,induced earthquake
2009-07-05,18:52:42,251687.58532908396,583126.9052588944,53.226,6.835,1.2,Schildwolde,induced earthquake
2009-07-05,10:42:46,246174.1881861734,592035.9484359048,53.307,6.755,1.8,Garrelsweer,induced earthquake
2009-06-15,15:32:50,250086.28526457696,589774.1467502244,53.286,6.813,1,Overschild,induced earthquake
2009-06-01,02:32:25,254549.74328421135,583630.5842327063,53.23,6.878,0.9,Siddeburen,induced earthquake
2009-05-26,11:00:36,257688.15371929127,593047.8630521555,53.314,6.928,1.3,Farmsum,induced earthquake
2009-05-26,00:07:59,257850.05541936983,591715.4162696413,53.302,6.93,1.3,Meedhuizen,induced earthquake
2009-05-08,15:54:22,243846.6199300408,573625.3530166878,53.142,6.715,0.9,Kropswolde,induced earthquake
2009-05-08,05:23:11,246540.83571675903,597274.9863982906,53.354,6.762,3,Zeerijp,induced earthquake
2009-05-07,13:14:42,244152.81350067025,585986.8421173587,53.253,6.723,1.2,Lageland,induced earthquake
2009-05-07,03:42:12,244355.9158623192,593003.6039863399,53.316,6.728,1.6,Stedum,induced earthquake
2009-05-07,01:20:23,247552.3257411656,600077.4793694747,53.379,6.778,1.4,'t Zandt,induced earthquake
2009-05-04,11:31:16,247868.1082323028,597523.1749667794,53.356,6.782,1.8,'t Zandt,induced earthquake
2009-05-01,14:13:01,244016.4532771203,582533.5404563409,53.222,6.72,1.2,Scharmer,induced earthquake
2009-04-20,14:42:51,249730.9011148564,590880.3270814422,53.296,6.808,1.5,Wirdum,induced earthquake
2009-04-16,17:12:15,252159.3138101201,592821.3604268581,53.313,6.845,2.6,Appingedam,induced earthquake
2009-04-14,23:35:02,247730.6476623136,597743.1563878262,53.358,6.78,0.9,'t Zandt,induced earthquake
2009-04-14,21:05:25,241099.27208995767,596172.2414890046,53.345,6.68,2.6,Huizinge,induced earthquake
2009-03-27,02:51:28,249837.8419997276,592218.2927021232,53.308,6.81,1,Wirdum,induced earthquake
2009-03-13,14:33:32,255871.20558578975,597017.0445979723,53.35,6.902,1.2,Holwierde,induced earthquake
2009-02-23,18:03:15,251563.1977846833,572660.5691334006,53.132,6.83,1,Tripscompagnie,induced earthquake
2009-02-16,09:24:55,249193.18391399388,591092.3843448085,53.298,6.8,1.4,Wirdum,induced earthquake
2009-02-05,11:56:12,257321.71234456537,594598.6027373656,53.328,6.923,1.1,Delfzijl,induced earthquake
2009-02-04,12:23:50,245163.14281225583,599697.9215497231,53.376,6.742,1.7,Garsthuizen,induced earthquake
2009-02-03,06:53:52,254153.9608848134,593084.8260710244,53.315,6.875,1.2,Appingedam,induced earthquake
2009-02-01,04:23:24,245063.5305761368,597914.9104500434,53.36,6.74,2.2,Zeerijp,induced earthquake
2009-01-17,06:05:03,249138.31361180072,576842.5940889609,53.17,6.795,1.1,Sappemeer,induced earthquake
2009-01-15,12:41:13,253898.94348769195,595751.3508907785,53.339,6.872,1,Appingedam,induced earthquake
2009-01-09,20:16:58,243305.08176834096,595767.1034217022,53.341,6.713,1.9,Westeremden,induced earthquake
2009-01-08,01:17:01,243557.08664461639,596550.9876879719,53.348,6.717,1.7,Westeremden,induced earthquake
2009-01-01,16:54:46,247180.92798669293,598623.12232442,53.366,6.772,1.7,'t Zandt,induced earthquake
2009-01-01,09:35:46,255918.05628951543,594791.5038972073,53.33,6.902,1.2,Delfzijl,induced earthquake
2008-12-23,15:16:58,242978.42241864855,602662.9371387414,53.403,6.71,1.4,Uithuizermeeden,induced earthquake
2008-12-15,20:41:17,235788.56397318136,595077.9361486223,53.336,6.6,1.5,Middelstum,induced earthquake
2008-12-10,03:22:38,251102.1335259852,589015.1274794408,53.279,6.828,1.1,Overschild,induced earthquake
2008-11-07,16:40:01,244686.89827187784,600245.5827545882,53.381,6.735,2.2,Garsthuizen,induced earthquake
2008-10-30,05:54:29,243779.5271078942,595330.59181182,53.337,6.72,3.2,Loppersum,induced earthquake
2008-10-29,16:36:21,243127.7825611232,594539.3351448438,53.33,6.71,1.4,Loppersum,induced earthquake
2008-10-26,02:48:50,249647.04230656388,584978.7263672256,53.243,6.805,1.1,Schildwolde,induced earthquake
2008-09-29,10:20:44,235840.99059251288,599865.3934761353,53.379,6.602,1.8,Rottum,induced earthquake
2008-09-20,08:45:58,243115.6291535527,584297.9853137609,53.238,6.707,1.3,Lageland,induced earthquake
2008-09-14,20:32:12,237263.51157195217,594546.4438572902,53.331,6.622,1.1,Middelstum,induced earthquake
2008-08-23,19:49:07,244127.0395718823,594557.807079952,53.33,6.725,0.9,Loppersum,induced earthquake
2008-07-23,20:05:12,240229.4567636575,581351.821277378,53.212,6.663,1.2,Harkstede,induced earthquake
2008-07-10,06:57:33,254539.52661535403,596989.1941515477,53.35,6.882,2.5,Holwierde,induced earthquake
2008-06-22,21:06:15,252105.56108104973,585584.365419862,53.248,6.842,0.9,Hellum,induced earthquake
2008-06-10,20:51:05,248167.2660580793,592408.2000015354,53.31,6.785,0.9,Wirdum,induced earthquake
2008-06-01,11:00:58,247971.63736900548,592181.764028782,53.308,6.782,1.3,Garrelsweer,induced earthquake
2008-05-30,14:48:08,237847.91692484077,603127.9295732578,53.408,6.633,1.3,Usquert,induced earthquake
2008-05-19,15:07:29,245136.75308163196,594020.0867697102,53.325,6.74,1.9,Loppersum,induced earthquake
2008-05-18,13:23:46,244233.57583677792,599569.1853554787,53.375,6.728,2.2,Garsthuizen,induced earthquake
2008-05-10,23:20:35,244333.11057638755,594227.6852998033,53.327,6.728,1.2,Loppersum,induced earthquake
2008-05-09,21:33:03,244218.04794624448,589661.5016191194,53.286,6.725,1.3,Ten Post,induced earthquake
2008-05-05,19:56:08,235128.0512618096,594732.9066175637,53.333,6.59,1,Onderdendam,induced earthquake
2008-04-28,02:47:01,253284.15844544297,586721.5361528993,53.258,6.86,1.3,Siddeburen,induced earthquake
2008-04-15,04:54:03,232967.76994385547,592359.7165580229,53.312,6.557,0.9,Wetsinge,induced earthquake
2008-04-11,22:51:26,254227.56466582423,589523.9909184121,53.283,6.875,1.1,Tjuchem,induced earthquake
2008-04-07,04:32:22,255669.01872614777,590778.5651800727,53.294,6.897,1.2,Meedhuizen,induced earthquake
2008-03-31,07:06:02,242429.127242334,596307.6372916409,53.346,6.7,1.2,Westeremden,induced earthquake
2008-03-29,16:57:22,252006.6207393391,590480.4986552774,53.292,6.842,1.4,Appingedam,induced earthquake
2008-02-19,15:44:51,246904.20716889307,578246.5437210287,53.183,6.762,0.9,Kolham,induced earthquake
2008-02-12,02:48:49,248031.81352796385,592516.8916725307,53.311,6.783,0.9,Wirdum,induced earthquake
2008-01-24,19:21:01,247611.6575161309,579707.198880138,53.196,6.773,1.5,Froombosch,induced earthquake
2008-01-07,21:53:16,239834.58185330057,584795.5345124076,53.243,6.658,1.1,Garmerwolde,induced earthquake
2007-11-13,10:26:05,250737.58705798507,590566.3395105819,53.293,6.823,1.7,Overschild,induced earthquake
2007-10-27,01:57:51,245652.915469315,594920.3754707602,53.333,6.748,2,Loppersum,induced earthquake
2007-09-30,14:17:35,248618.3372181378,579504.0397880956,53.194,6.788,2.1,Froombosch,induced earthquake
2007-09-28,05:26:40,237316.750963597,595326.5661266767,53.338,6.623,1.2,Middelstum,induced earthquake
2007-09-18,06:16:33,249328.57240780615,584193.237470187,53.236,6.8,0.9,Schildwolde,induced earthquake
2007-09-17,05:01:20,249092.6960452253,596211.1994702537,53.344,6.8,1.5,Leermens,induced earthquake
2007-08-15,05:49:24,244512.24621572904,598906.4619092795,53.369,6.732,1.5,Garsthuizen,induced earthquake
2007-06-23,02:01:45,242687.911286629,593084.1370520678,53.317,6.703,1.2,Stedum,induced earthquake
2007-06-11,02:18:12,239348.19714841855,593469.5052720977,53.321,6.653,1.1,Westerwijtwerd,induced earthquake
2007-06-10,17:27:40,236673.43826365127,593979.7807222967,53.326,6.613,1.7,Middelstum,induced earthquake
2007-06-09,20:07:33,245544.24527709585,597144.7273084663,53.353,6.747,2.1,Zeerijp,induced earthquake
2007-05-19,05:33:22,251360.3769355915,576107.3119123031,53.163,6.828,0.4,Zuidbroek,induced earthquake
2007-05-14,12:19:24,242592.81123637283,594640.8495914378,53.331,6.702,2,Westeremden,induced earthquake
2007-04-13,14:57:28,245544.10286048724,583007.317724529,53.226,6.743,1.2,Woudbloem,induced earthquake
2007-04-01,15:42:37,241996.82222489227,583387.097241038,53.23,6.69,0.7,Harkstede,induced earthquake
2007-03-30,16:25:05,243119.70819713705,584075.4305386923,53.236,6.707,1.2,Lageland,induced earthquake
2007-03-21,23:04:36,244112.894293792,584538.997822072,53.24,6.722,1.2,Lageland,induced earthquake
2007-03-11,01:08:14,247799.57300297072,594182.2021757519,53.326,6.78,1.1,Wirdum,induced earthquake
2007-03-03,06:43:33,243188.5117906397,583965.3773235009,53.235,6.708,1.1,Lageland,induced earthquake
2007-02-17,19:58:01,252872.64710976704,597066.180043019,53.351,6.857,0.9,Krewerd,induced earthquake
